particulars,uom,unit_cost,supply_code,specifications,category_item_id,category_item_budget_id,category_group_id,is_ppmp
Sharpener,PIECE,15,OS-860,"1040401000-Office Supplies Inventory - 00002-Pens, Pencils and Sharpeners, Markers, and Highlighters",92,2,4,
Sign pen; extra fine tip; blue,PIECE,26,DBM-60121524-SP-G01,"1040401000-Office Supplies Inventory - 00002-Pens, Pencils and Sharpeners, Markers, and Highlighters",92,2,4,
sign pen; Extra fine Tip; Black,PIECE,26,DBM-60121524-SP-G01,"1040401000-Office Supplies Inventory - 00002-Pens, Pencils and Sharpeners, Markers, and Highlighters",92,2,4,
CORRECTION TAPE; 8 meters,piece,11.53,44121801-CT-R02,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
Correction Fluid,PIECE,97.44,OS-054,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
Correction Pen,PIECE,155.89,OS-055,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
Correction tape,PIECE,11.53,DBM-44121801-CT-R02,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
Correction tape BIG,PIECE,68.22,OS-056,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
Correction tape per Piece,PIECE,46.59,OS,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
ERASER; FELT; FOR BLACKBOARD OR WHITEBOARD,PIECE,132,OS-081,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
ERASER; felt; for blackboard/whiteboard,piece,11.41,44111912-ER-B01,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
ERASER; plastic/ rubber,piece,4.47,60121534-ER-P01,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
ERASER; rubber; good quality,PIECE,26.59,OS-082,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
Eraser; Rubber faster white and black,PIECE,3.3,OS-224,"1040401000-Office Supplies Inventory - 00003-Erasers, Correction Fluids, and Correction Tapes",92,2,4,
A4 Brown Envelop,BOX,750,OS-340,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Brown envelop; size 229x324mm; 500pcs/box,BOX,1980,OS-241,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
DATA FILE BOX,PIECE,145.89,44111515-DF-B01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
DATA FILE BOX; made of chipboard; with closed ends,PIECE,275,OS-059,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
DATA FOLDER,piece,68.64,44122011-DF-F01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
DATA FOLDER; made of chipboard; taglia lock; horizontal,PIECE,198,OS-060,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
DATA FOLDER; made of chipboard; taglia lock; horizontal 180.00,PIECE,180,OTS,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
DATA FOLDER; made of chipboard; taglia lock; vertical,PIECE,275,OS-061,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Data File Box,PIECE,77.2,DBM-44111515-DF-B08,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Data folder,PIECE,68.64,DBM-44122011-DF-F01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; DOCUMENTARY; for A4 size document; 500 pieces per box,BOX,1169.23,OS-067,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; DOCUMENTARY; for long size document; 500 pieces per box,BOX,1305.66,OS-068,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; DOCUMENTARY; for short size document; 500 pieces per box,BOX,1071.81,OS-069,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; Documentary; A4; 500 pieces per box,BOX,829.92,44121506-EN-D01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; Documentary; legal; 500 pieces per box,BOX,1057.58,44121506-EN-D02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; EXPANDING; KRAFTBOARD;for A4 size doc; 100 pieces per box,BOX,1266.67,OS-070,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; EXPANDING; KRAFTBOARD;for long size doc; 100 pieces per box,BOX,1364.11,OS-071,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; EXPANDING; KRAFTBOARD;for short size doc; 100 pieces per box,BOX,1071.81,OS-072,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; EXPANDING; PLASTIC; for A4 doc,PIECE,33.54,OS-073,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; EXPANDING; PLASTIC; for long doc,PIECE,68.26,OS-074,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; EXPANDING; PLASTIC; for short doc,PIECE,48.73,OS-075,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; EXPANDING;plastic envelope with handle; zipper lock; A4,PIECE,155.89,OS-076,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; EXPANDING;plastic envelope with handle; zipper lock; long,PIECE,175.4,OS-077,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; EXPANDING;plastic envelope with handle; zipper lock; long,PIECE,119.79,OS,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; EXPANDING;plastic envelope with handle; zipper lock; short,PIECE,136.41,OS-078,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; Expanding; Kraft; 100 pieces per box,box,738.4,44121506-EN-X01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; Expanding; Plastic,piece,30.49,44121506-EN-X02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; MAILING; 500 pieces per box,BOX,1980,OS-079,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; MAILING; WITH WINDOW; 500 pieces per box,BOX,2475,OS-080,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; Mailing; 500 pieces per box,BOX,432.52,44121506-EN-M02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
ENVELOPE; Mailing; with window; 500 pieces per box,box,488.8,44121504-EN-W02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Envelope; Expanding; kraft,BOX,1374.98,DBM-44121506-EN-X01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Envelope; documentary; legal,BOX,1078.48,DBM-44121506-EN-D02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Envelope; mailing,BOX,466.96,DBM-44121506-EN-M02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FILE ORGANIZER; expanding; plastic; legal,PIECE,113.3,44111515-FO-X01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER with tab; A4; 100 pieces per pack,pack,289.12,44122011-FO-T03,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER with tab; Legal,PACK,427.44,DBM-44122011-FO-T04,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER with tab; legal; 100 pieces per pack,pack,333.26,44122011-FO-T04,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; FANCY; A4; 50 pieces per bundle,BUNDLE,531.47,OS-091,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; Fancy with slide; A4; 50 pieces per bundle,bundle,270.4,44122011-FO-F01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; Fancy with slide; legal; 50 pieces per bundle,bundle,286.52,44122011-FO-F02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; L-type; A4,PACK,187.54,DBM-44122011-FO-L01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; L-type; A4; 50 pieces per pack,pack,187.54,44122011-FO-L01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; L-type; Legal,PACK,238.57,DBM-44122011-FO-L02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; L-type; legal; 50 pieces per pack,pack,238.57,44122011-FO-L02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; TAGBOARD; for A4 size documents; 100 pieces per pack,PACK,1375,OS-092,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; TAGBOARD; for Long size documents ;100 pieces per pack,PACK,858,OS,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; TAGBOARD; for Long size documents ;100 pieces per pack,PIECE,858,OS,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; TAGBOARD; for legal size documents ;100 pieces per pack,PACK,1485,OS-093,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; TAGBOARD; for short size documents ;100 pieces per pack,PACK,1098.08,OS-094,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
FOLDER; pressboard; 100 pieces per box,box,952.64,44122027-FO-P01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
File tab divider; A4,PACK,22.88,DBM-44122018-FT-D01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
File tab divider; Legal,PACK,26,DBM-44122018-FT-D02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
File tray; 3 layer; metal for table,PIECE,974.37,OS-086,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
File tray; 3 layer; plastic for table,PIECE,620.04,OS-087,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Folder L type; legal,PACK,238.57,DBM-44122011-FO-L02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Folder L-type A4,PACK,187.54,DBM-44122011-FO-L01,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Folder with tab; Legal,PACK,427.44,DBM-44122011-FO-T04,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Folder; Expanded; green for A4,PIECE,45.1,OS-088,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Folder; Expanded; green for legal,PIECE,52.8,OS-089,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Folder; Expanded; green for short,PIECE,24.79,OS-090,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Green Folder,PACK,115,OS-411,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Green Folder,PIECE,20,OS-344,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Green Morocco Folder,PACK,120,OS-401,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
MAGAZINE FILE BOX; Large,PIECE,45.76,44111515-MF-B02,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
RING BINDER PLASTIC 25MM 5 pieces per bundle,BUNDLE,565.14,OS-225,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
RING BINDER PLASTIC 50MM 5 pieces per bundle,BUNDLE,594.37,OS-225,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
RING BINDER plastic 12 mm 10 pieces per bundle,BUNDLE,220,OS-225,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
RING BINDER plastic 8 mm 10 pieces per bundle,BUNDLE,220,OS-226,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Rack Organizer Tray 3 / 4 Layers Plastic,UNIT,951.67,51OE,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Ring Binder Plastic 10 Mm 10 Pieces Per Bundle,BUNDLE,220,OS-225,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
envelope; expanding; kraftboard; for A4 size doc; 100 pieces per box,BOX,865.15,OS-070,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
envelope; expanding; kraftboard; for long siza doc; 100 pieces per box,BOX,1033.95,OS-071,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
folder; expanded; green for A4,PIECE,23.96,0S-088,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
folder; expanded; green for legal,PIECE,23.96,OS-088,"1040401000-Office Supplies Inventory - 00004-Envelopes, Folders, and Filers",92,2,4,
Binding stapler,PIECE,440,OS-1022,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Gun Tucker,UNIT,544.5,OS-389,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Heavy Duty Long Arm Binding Stapler,PIECE,7972.03,OS-1013,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Long Arm Stapler A3,PIECE,1364.11,OS-127,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Max Heavy Duty Stapler HD3D,UNIT,2145,OS-149,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLE REMOVER; plier type,piece,27.87,44121613-SR-P01,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLE WIRE # 11,BOX,40,OS-237,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLE WIRE HEAVY DUTY 2317,BOX,116.93,OS,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLE WIRE; HEAVY DUTY; 23/17,BOX,116.93,OS-201,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLE WIRE; STANDARD,BOX,58.45,OS-202,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLE WIRE; STANDARD,BOX,39.93,OS,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLE WIRE; STANDARD,BOX,26.62,OS,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLE WIRE; heavy duty (binder type); 23/13,box,22.55,31151804-SW-H01,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLE WIRE; standard,BOX,23.76,31151804-SW-S01,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLER,PIECE,275,OS-851,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLER heavy duty binder type desktop,UNIT,1089,44121615-ST-B01,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLER; heavy duty(binder),UNIT,693.15,DBM-44121615-ST-B01,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLER; standard type,PIECE,197.6,DBM-44121615-ST-S01,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
STAPLER; standard type,PIECE,93.5,44121615-ST-S01,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Staple Wire Remover Metal (Plier Type),PIECE,121,OS,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Staple Wire Remover Metal (Plier Type),PIECE,121,OS-200,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Staple wire,BOX,220,OS-861,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Staple wire for Gun Tucker,BOX,175,OS-388,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Stapler (The HD-50DF is a full strip stapler for 2 to 30 sheets with Flat Clinch Mechanism),PIECE,1127.36,OS-203,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Stapler (The HD-50DF is a full strip stapler for 2 to 30 sheets with Flat Clinch Mechanism),PIECE,847,OS,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Stapler Small; Size No. 10,PIECE,93.5,OS,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
Stapler Small; Size No. 35,PIECE,275,OS-204,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
stap;e wire heavy duty (binder type) 23/13,BOX,22.55,DBM-31151804-SW-H01,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
staple wire standard,BOX,23.76,DBM-31151804-SW-S01,"1040401000-Office Supplies Inventory - 00005-Staplers, Staple Wires, and Staple Wire Removers",92,2,4,
CLIP BACKFOLD 19MM 12 pieces per box,BOX,38.5,OS-042,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP BACKFOLD 25MM 12 pieces per box,BOX,49.5,OS-043,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP BACKFOLD 32MM 12 pieces per box,BOX,82.5,OS-044,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP BACKFOLD 50MM 12 pieces per box,BOX,121,OS-045,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP BULLDOG3,PIECE,33,OS-046,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP; backfold; 19mm,BOX,9.36,44122105-BF-C01,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP; backfold; 19mm,BOX,9.36,DBM-44122105-BF-C01,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP; backfold; 25mm,BOX,15.6,44122105-BF-C02,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP; backfold; 25mm,BOX,15.6,DBM-44122105-BF-C02,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP; backfold; 32mm,BOX,33.28,44122105-BF-C03,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP; backfold; 32mm,BOX,33.28,DBM-44122105-BF-C03,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
CLIP; backfold; 50mm,BOX,60.32,44122105-BF-C04,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
Clip Board,BOX,113.14,OS,"1040401000-Office Supplies Inventory - 00006-Punchers, Fasteners, and Clips",92,2,4,
